pl_name,pl_masse,ra,dec
"Kepler-79 e",6.30000,300.5171067,44.3815508
"Kepler-48 c",,299.1393094,40.9489390
"EPIC 206024342 b",,331.2771441,-14.1218019
"WD 1856+534 b",4386.05400,284.4156750,53.5090244
"OGLE-2012-BLG-0950L b",30.00000,272.0192570,-29.7315826
"Kepler-223 b",4.00000,298.3183909,47.2794824
"Kepler-114 d",3.90000,294.1214820,48.3497977
"OGLE-2016-BLG-0613L AB b",874.00000,269.2604060,-28.1161671
"OGLE-2018-BLG-1269L b",240.00000,269.6934170,-27.6179444
"Kepler-105 c",3.00000,287.8872376,46.2761224
"MOA-2011-BLG-322L b",3690.00000,271.2233330,-27.2209444
"EPIC 201754305 d",,175.0972238,4.5574311
"OGLE-2012-BLG-0406L b",1200.00000,268.3257080,-30.4711667
"Kepler-123 b",55.30000,296.9985853,42.7819633
"Kepler-57 c",7.40000,293.6413146,44.6570692
"Kepler-328 c",39.40000,295.8092756,40.0084866
"Kepler-51 c",9.70000,296.4797624,49.9376486
"Kepler-305 c",6.00000,299.2242557,40.3431670
"MOA-bin-29 b",200.00000,269.3759583,-29.7365639
"OGLE-2012-BLG-0406L b",830.00000,268.3257080,-30.4711667
"Kepler-11 e",6.70000,297.1150949,41.9091092
"MOA-2012-BLG-006L b",2700.00000,270.4429630,-29.1087780
"Kepler-28 b",8.80000,292.1370409,42.4294835
"KMT-2018-BLG-1990L b",126.00000,268.4353750,-22.1525389
"OGLE-2012-BLG-0950L b",39.00000,272.0192570,-29.7315826
"Kepler-30 b",78.60000,285.2836483,38.9472625
"Kepler-245 d",21.60000,291.6389972,42.4363482
"Kepler-338 e",8.50000,282.9790593,40.7844188
"OGLE-2017-BLG-0173L b",8.95000,267.9706120,-29.2713604
"KMT-2018-BLG-1990L b",206.00000,268.4353750,-22.1525389
"Kepler-48 c",9.80000,299.1393094,40.9489390
"GJ 876 d",7.49000,343.3239737,-14.2665958
"OGLE-TR-56 b",441.76500,269.1479583,-29.5392222
"KMT-2016-BLG-0212L b",5.80000,268.4392500,-29.0868889
"Kepler-305 b",10.50000,299.2242557,40.3431670
"Kepler-51 c",3.90000,296.4797624,49.9376486
"OGLE-2015-BLG-0051L b",230.00000,269.6625370,-28.0316944
"OGLE-2017-BLG-1375L b",3283.00000,269.1548750,-30.3114167
"Kepler-30 c",527.70000,285.2836483,38.9472625
"Kepler-32 c",7.70000,297.8423073,46.5743595
"Kepler-450 c",12.50000,295.4865821,51.0135237
"Kepler-30 c",1603.80000,285.2836483,38.9472625
"OGLE-2016-BLG-0613L AB b",372.00000,269.2604060,-28.1161671
"Kepler-56 b",236.20000,293.7583002,41.8718070
"OGLE-2014-BLG-1722L b",55.30000,268.7523800,-31.4690552
"Kepler-18 c",18.40000,298.0794448,44.7462480
"MOA-2008-BLG-379L b",1300.00000,269.7060000,-30.1969306
"OGLE-2014-BLG-1760L b",180.00000,269.4089970,-28.9631577
"TRAPPIST-1 e",0.77200,346.6263919,-5.0434618
"Kepler-326 d",6.90000,294.3255898,46.0022646
"Kepler-82 c",18.40000,292.8733696,42.9661583
"Kepler-385 c",13.20000,294.3385109,50.3365178
"Kepler-60 c",17.20000,288.9612535,42.2650472
"Kepler-221 c",15.10000,296.6547477,46.8352242
"XO-2 N b",179.56600,117.0267691,50.2251472
"Kepler-33 c",0.39000,289.0775348,46.0051696
"Kepler-51 d",6.20000,296.4797624,49.9376486
"Kepler-305 d",9.10000,299.2242557,40.3431670
"Kepler-11 e",7.00000,297.1150949,41.9091092
"EPIC 212424622 b",,202.3313765,-14.3594358
"Kepler-223 c",5.10000,298.3183909,47.2794824
"Kepler-385 b",12.80000,294.3385109,50.3365178
"MOA-2007-BLG-192L b",3.30000,272.0158250,-27.1500750
"K2-222 b",,16.4625203,11.7537171
"Kepler-1390 b",,298.6624419,48.2488659
"Kepler-1185 b",,287.2411783,39.3326977
"Kepler-468 b",,288.9022829,49.3704079
"Kepler-348 c",,297.2550814,40.5483883
"Kepler-598 c",,293.1234493,40.9348005
"Kepler-74 b",,293.0925275,41.3555095
"24 Sex c",,155.8684866,-0.9023998
"HD 114613 b",,198.0111842,-37.8028236
"bet Cnc b",,124.1286379,9.1853306
"GJ 1148 b",,175.4326081,42.7515862
"HIP 107773 b",,327.5005089,-64.7126993
"HD 196885 A b",,309.9664609,11.2500236
"HD 221420 b",,353.3319001,-77.3853286
"24 Sex b",,155.8684866,-0.9023998
"HAT-P-4 b",,229.9912200,36.2295450
"HD 89345 b",38.45743,154.6710977,10.1288464
"TYC 1422-614-1 b",,154.2777769,19.5584068
"HD 139357 b",,233.8173564,53.9221505
"HD 215152 d",,340.8380941,-6.4020685
"HD 2638 b",,7.4990038,-5.7649600
"K2-266 d",8.90000,157.9356855,0.9372782
"HD 96063 b",,166.1853484,-2.5132966
"HIP 79431 b",,243.1742467,-18.8764247
"HD 39855 b",,88.6260731,-19.7044472
"HD 4203 c",,11.1722288,20.4483925
"PSR B1257+12 b",,195.0149029,12.6823534
"WASP-178 b",448.14030,227.2703290,-42.7049658
"BD-11 4672 b",,278.3688659,-11.6370481
"HW Vir b",,191.0843668,-8.6714143
"7 CMa c",,99.1712760,-19.2561808
"HD 158259 f",,261.3495847,52.7904721
"GJ 338 B b",,138.5916722,52.6835211
"GJ 9827 c",2.42000,351.7717763,-1.2853435
"GJ 317 b",794.50000,130.2445254,-23.4528090
"HD 30177 c",,70.4770964,-58.0208085
"GJ 3634 b",8.40000,164.6433493,-31.1443383
"GJ 9066 c",,30.0588307,13.0443172
"GJ 1132 c",,153.7090696,-47.1549358
"GJ 414 A b",,167.7745044,30.4451688
"KELT-20 b",1074.90106,294.6614126,31.2192001
"GJ 4276 b",,336.3221454,59.4125030
"HD 564 b",,2.4694459,-50.2678998
"GJ 1061 c",,54.0032486,-44.5143104
"KELT-3 b",469.41500,148.6431193,40.3879446
"TAP 26 b",,64.7154450,17.3878826
"HD 86264 b",,149.2409308,-15.8953993
"GJ 1265 b",,333.4324675,-17.6870623
"HD 94834 b",,164.3126363,24.1429374
"HD 196067 b",,310.4364195,-75.3514992
"HD 46375 b",,98.3030763,5.4625071
"eps Eri b",492.63650,53.2284306,-9.4581715
"HD 34445 d",,79.4207483,7.3527156
"HD 34445 g",,79.4207483,7.3527156
"HD 43197 b",,93.3993231,-29.8971929
"HD 133131 A b",,225.8984524,-27.8431369
"HIP 65407 c",,201.0876630,48.8847322
"HD 180617 b",,289.2277322,5.1631615
"GJ 414 A c",,167.7745044,30.4451688
"HD 215152 c",,340.8380941,-6.4020685
"HD 215152 e",,340.8380941,-6.4020685
"K2-266 e",14.30000,157.9356855,0.9372782
"HD 204313 c",,322.0510568,-21.7274194
"K2-3 c",2.10000,172.3353708,-1.4551364
"HD 32963 b",,76.9820146,26.3276805
"K2-201 c",,293.5607117,-23.1312775
"KELT-20 b",5403.11000,294.6614126,31.2192001
"K2-323 b",,159.4209874,6.2858689
"WASP-17 b",151.60491,239.9622479,-28.0617941
"K2-270 b",,131.2665588,13.5497322
"Kepler-1209 b",,287.5849352,49.1547328
"Kepler-538 b",10.60000,297.4865503,49.6233975
"CoRoT-2 b",1051.97300,291.7770457,1.3836634
"tau Boo b",1891.00000,206.8134593,17.4571647
"TOI-1235 b",,152.2182549,69.2766204
"TOI-1235 b",6.91000,152.2182549,69.2766204
"HIP 90988 b",,278.3892816,-50.2116920
"TOI-269 b",,75.8462827,-54.1777213
"K2-233 b",11.26000,230.4799011,-20.2317975
"K2-233 d",21.14000,230.4799011,-20.2317975
"K2-294 b",,352.0516724,-7.6037856
"HD 221416 b",60.50000,353.0331863,-21.8012007
"WASP-87 b",692.86940,185.3246821,-52.8408163
"WASP-52 b",146.20000,348.4947931,8.7610793
"WASP-72 b",491.39696,41.0400779,-30.1690785
"WASP-100 b",645.19490,68.9598159,-64.0270390
"HATS-2 b",427.46300,176.7388264,-22.5630097
"WASP-21 b",95.34500,347.4928024,18.3961597
"WASP-5 b",498.33600,359.3490277,-41.2772202
"Kepler-411 b",25.60000,287.6057027,49.5233937
"2MASS J01033563-5515561 AB b",4131.79000,15.8992489,-55.2658291
"OGLE-2012-BLG-0026L c",220.00000,263.5779167,-27.1427500
"GSC 06214-00210 b",4258.70000,245.4776921,-20.7193398
"OGLE-2012-BLG-0026L b",35.00000,263.5779167,-27.1427500
"Kepler-407 c",4000.00000,286.0363025,49.6145027
"Kepler-138 c",3.83000,290.3814122,43.2930645
"K2-189 c",,203.6214411,-15.0365158
"K2-73 b",,335.0256620,-9.0560881
"CoRoT-3 b",6979.54680,292.0552827,0.1218359
"CoRoT-5 b",149.38010,101.2772396,0.8152163
"K2-62 c",,334.3645089,-12.1874776
"Kepler-11 d",7.24000,297.1150949,41.9091092
"Kepler-11 g",25.13000,297.1150949,41.9091092
"Kepler-690 b",,294.4899225,39.7714758
"Qatar-2 b",,207.6554928,-6.8040714
"PSR B1257+12 d",3.90000,195.0149029,12.6823534
"Kepler-180 b",,295.5712566,49.7745140
"HATS-36 b",1022.14128,291.4787013,-23.2028183
"K2-140 b",,188.1373172,-9.6076115
"K2-183 d",,125.0071770,14.0194586
"Kepler-80 g",,296.1125759,39.9787451
"Kepler-17 b",,298.3952437,47.8149865
"Kepler-1625 b",,295.4293220,39.8865068
"WASP-98 b",293.03926,58.4290113,-34.3282716
"K2-38 b",19.06980,240.0333095,-23.1894196
"HD 95086 b",1748.06500,164.2621032,-68.6672917
"HIP 79098 AB b",6515.51500,242.1821202,-23.6855244
"WASP-119 b",390.93090,55.9336392,-65.1937800
"Kepler-62 e",36.00000,283.2125621,45.3496992
"Kepler-307 b",7.44000,297.7950939,40.4176403
"Kepler-912 b",,298.1111779,41.7583240
"HAT-P-7 b",574.00098,292.2471900,47.9695429
"TOI-270 b",,68.4160804,-51.9573937
"PSR B1257+12 b",0.02000,195.0149029,12.6823534
"Kepler-102 b",4.30000,281.4824731,47.2078263
"HAT-P-2 b",3632.79690,245.1514324,41.0479601
"HAT-P-36 b",587.98550,188.2662048,44.9153672
"bet Pic b",2542.53300,86.8212337,-51.0661480
"55 Cnc e",7.74000,133.1468373,28.3298154
"GJ 9827 c",,351.7717763,-1.2853435
"Kepler-19 d",22.50000,290.4209694,37.8516556
"K2-87 b",,66.2363638,18.8273617
"Kepler-1696 b",,295.5761011,42.0233639
"K2-140 b",323.86877,188.1373172,-9.6076115
"HAT-P-40 b",152.55840,335.5129199,45.4573423
"WASP-186 b",,18.9953122,21.6169065
"Kepler-98 b",3.55000,285.6616933,37.9645672
"Kepler-98 b",,285.6616933,37.9645672
"Kepler-11 d",7.30000,297.1150949,41.9091092
"Kepler-10 b",3.72000,285.6792980,50.2414842
"HD 3167 b",5.02000,8.7401487,4.3807215
"K2-3 b",6.48000,172.3353708,-1.4551364
"CoRoT-16 b",168.13207,278.5246658,-6.0026026
"HATS-5 b",75.32300,67.2228465,-21.4820568
"CoRoT-28 b",152.87623,278.6883216,5.5736911
"XO-5 b",365.50450,116.7163868,39.0944695
"Ross 458 c",1906.98000,195.1912147,12.3755996
"CoRoT-1 b",327.36490,102.0798591,-3.1021394
"OGLE-TR-132 b",320.99000,162.6440933,-61.9572476
"WASP-13 b",114.41880,140.1029654,33.8823291
"TOI-157 b",375.03940,73.7014398,-76.6806061
"TOI-824 b",,222.1654705,-57.5888666
"Kepler-29 c",95.30000,298.3483820,47.4913021
"WASP-11 b",251.08570,47.3689472,30.6733817
"WASP-21 b",,347.4928024,18.3961597
"HD 189733 b",356.92309,300.1821223,22.7097759
"WASP-4 b",371.86110,353.5629149,-42.0617794
"KOI-13 b",2070.66245,286.9713876,46.8682463
"K2-287 b",100.11645,233.0743401,-22.3583447
"Ross 458 c",2542.64000,195.1912147,12.3755996
"XO-5 b",344.52772,116.7163868,39.0944695
"LTT 3780 b",,154.6449033,-11.7178010
"DS Tuc A b",413.17900,354.9154673,-69.1960430
"CoRoT-6 b",940.77680,281.0725563,6.6632062
"Kepler-68 b",8.30000,291.0323102,49.0402129
"K2-289 b",,246.6429443,-15.7925384
"CoRoT-8 b",69.92000,291.5885696,1.4262972
"Kepler-27 b",2895.31000,292.2367608,41.0858710
"K2-59 b",,338.9425500,-14.0277270
"K2-138 b",3.10000,348.9490311,-10.8497391
"WASP-5 b",497.40395,359.3490277,-41.2772202
"Kepler-113 c",8.70000,287.9978721,50.9441847
"HD 63433 b",,117.4793699,27.3631342
"CoRoT-11 b",740.51000,280.6872998,5.9376586
"Kepler-43 b",982.09470,285.2408288,46.6682411
"HAT-P-9 b",247.90000,110.1685157,37.1405946
"Kepler-97 b",3.51000,287.3265292,48.6733443
"WASP-85 A b",,175.9080328,6.5637842
"Kepler-77 b",225.65000,289.6079433,44.3454347
"HATS-8 b",46.08535,294.9416887,-25.7483655
"PH2 b",25426.40000,289.7636212,51.9626830
"Kepler-29 b",5.00000,298.3483820,47.4913021
"WASP-18 b",3314.96690,24.3544618,-45.6777937
"OGLE-TR-113 b",432.24880,163.1010355,-61.4468591
"Kepler-422 b",136.66000,282.6296334,46.3232807
"HAT-P-11 b",26.69772,297.7101763,48.0818635
"WASP-12 b",448.00000,97.6366450,29.6722662
"KOI-142 c",214.10000,291.1481028,40.6694130
"HD 202772 A b",,319.6995877,-26.6163743
"Kepler-25 b",9.60000,286.6383905,39.4879038
"WASP-18 c",55.20000,24.3544618,-45.6777937
"HAT-P-34 b",2227.98830,303.1954355,18.1047776
"XO-1 b",292.39100,240.5492745,28.1696248
"WASP-25 b",182.43442,195.3597581,-27.5222273
"K2-131 b",6.30000,182.7514040,-9.7652392
"WASP-22 b",181.16310,52.8180374,-23.8197924
"HAT-P-57 b",587.98550,274.7434180,10.5971968
"K2-241 b",,181.2386829,-6.8052985
"OGLE-TR-10 b",,267.8677483,-29.8764758
"TIC 237913194 b",617.22586,22.4458116,-60.7399096
"HATS-38 b",23.51942,154.2710615,-25.2762982
"WASP-3 b",559.38080,278.6317411,35.6614312
"K2-113 b",410.00070,19.4493823,6.8688469
"HATS-66 b",1694.03390,101.3948048,-33.8816918
"1RXS J160929.1-210524 b",3000.00000,242.3762343,-21.0831403
"Kepler-102 d",3.80000,281.4824731,47.2078263
"Kepler-131 b",16.13000,288.5308924,40.9423730
"WASP-28 b",285.71700,353.6162694,-1.5799849
"CoRoT-7 b",4.80000,100.9561682,-1.0630076
"Kepler-40 b",699.20000,296.8136883,47.5265446
"WASP-15 b",171.62820,208.9280111,-32.1597118
"CoRoT-2 b",1048.83900,291.7770457,1.3836634
"WTS-2 b",403.64410,293.7327826,36.8154936
"WASP-163 b",594.34210,256.5375549,-10.4130071
"LTT 3780 b",2.62000,154.6449033,-11.7178010
"VHS J125601.92-125723.9 b",3559.69600,194.0089640,-12.9560310
"OGLE-TR-10 b",181.16310,267.8677483,-29.8764758
"WASP-48 b",311.46000,291.1623865,55.4730273
"WASP-59 b",272.38031,349.6229547,24.8892770
"HAT-P-22 b",682.69884,155.6814593,50.1287115
"WASP-126 b",90.30000,63.3747060,-69.2265926
"WASP-52 b",145.88397,348.4947931,8.7610793
"TOI-216.02",30.00000,73.9800129,-63.2603301
"Kepler-20 e",3.08000,287.6979913,42.3385782
"HATS-65 b",260.93843,292.9397825,-26.7402021
"WASP-55 b",199.27941,203.7581951,-17.5034961
"Kepler-453 b",16.00000,283.2413322,46.3784691
"HAT-P-15 b",618.47100,66.2481420,39.4606020
"Kepler-39 b",5720.70000,296.9603348,46.0342954
"WASP-41 b",299.07803,190.6188034,-30.6398176
"K2-246 b",,181.6296115,-1.1606000
"Wendelstein-1 b",188.15536,299.0506412,17.5699627
"HAT-P-3 b",190.38017,206.0940142,48.0285650
"WASP-62 b",181.15500,87.1398205,-63.9883286
"WASP-47 d",15.20000,331.2030920,-12.0190670
"WASP-172 b",149.38010,199.4337420,-47.2375748
"TOI-421 c",16.42000,81.8532824,-14.2767404
"WASP-66 b",737.33500,158.2250301,-34.9899074
"WASP-34 b",187.51000,165.3993679,-23.8609457
"KELT-15 b",416.35730,117.4149764,-52.1204471
"OGLE-TR-111 b",174.79900,163.3241150,-61.4056976
"Kepler-41 b",156.69019,294.5132465,45.9816453
"HAT-P-20 b",,111.9164295,24.3361185
"WASP-90 b",200.23290,315.5319489,7.0562793
"Kepler-11 e",8.00000,297.1150949,41.9091092
"LP 714-47 b",,64.1902212,-12.0848643
"WASP-80 b",176.07000,303.1667996,-2.1444369
"WASP-69 b",79.45750,315.0259661,-5.0948570
"TrES-2 b",381.39600,286.8085258,49.3164211
"WASP-8 b",677.61356,359.9008737,-35.0313349
"WASP-168 b",133.48860,96.7446427,-46.8213635
"Kepler-87 b",324.20000,297.9168433,46.9651146
"TOI-1601 b",314.65170,38.3615690,41.0134321
"POTS-1 b",734.16000,203.6087259,-66.5811639
"TOI-849 b",39.09000,28.7157956,-29.4217086
"HD 86226 c",,149.1235154,-24.0991859
"Kepler-41 b",174.80000,294.5132465,45.9816453
"K2-295 b",,19.6101417,6.8167277
"LHS 1478 b",,44.3388743,76.5514045
"47 UMa b",,164.8647611,40.4304931
"GJ 876 b",839.04000,343.3239737,-14.2665958
"HD 44219 b",,95.0599971,-10.7250799
"HD 6718 b",,16.9536005,-8.2336165
"HD 137388 b",,233.9150820,-80.2044169
"HD 13189 b",,32.4173964,32.3164548
"Kepler-221 b",,296.6547477,46.8352242
"Kepler-304 c",,294.4418031,40.5575408
"Kepler-243 c",,285.1104819,42.0339619
"Kepler-122 d",,291.1118647,39.9490248
"Kepler-200 b",,284.4099503,41.2374928
"Kepler-278 c",,290.1072124,38.7022694
"Kepler-397 b",,295.8940373,42.3805156
"KOI-13 b",,286.9713876,46.8682463
"TrES-3 b",607.05530,268.0291106,37.5463268
"gam Cep b",,354.8358233,77.6331009
"HD 4732 b",,12.3085089,-24.1369079
"HD 37605 c",,85.0074276,6.0595116
"HD 40307 d",,88.5172191,-60.0237289
"HD 106270 b",,183.4049258,-9.5135645
"mu Leo b",,148.1898673,26.0067142
"HIP 91258 b",,279.2211173,61.7015065
"ROXs 12 b",5085.00000,246.6167993,-25.4466950
"OGLE-2012-BLG-0406L b",,268.3257080,-30.4711667
"HD 108874 b",,187.6126029,22.8794399
"HD 128311 b",,219.0032292,9.7454368
"HD 130322 b",,221.8857975,-0.2820782
"HD 40979 b",,91.1253346,44.2597855
"GJ 581 b",,229.8564725,-7.7226935
"BD+20 2457 b",,154.1867820,19.8912626
"TrES-1 b",,286.0408755,36.6325360
"HAT-P-1 b",166.53600,344.4453632,38.6749190
"HD 210277 b",,332.3748117,-7.5505962
"HD 76700 b",,133.4782248,-66.8004747
"HD 141937 b",,238.0735585,-18.4359716
"HD 5319 b",,13.7558096,0.7893425
"HD 175541 b",,283.9203211,4.2649344
"HD 4113 b",,10.8027515,-37.9831248
"K2-7 b",,167.0937488,-1.0658550
"HAT-P-1 b",166.86075,344.4453632,38.6749190
"Kepler-134 c",,284.7391156,49.5984448
"Kepler-93 c",954.00000,291.4181275,38.6723124
"WASP-34 b",181.16310,165.3993679,-23.8609457
"HAT-P-13 b",285.72917,129.8823772,47.3519076
"HD 114762 b",,198.0796310,17.5171240
"HD 99492 b",,171.6896870,3.0071331
"Kepler-83 d",,282.2325197,43.6655662
"Kepler-618 b",,286.2498525,48.0609256
"Kepler-114 d",,294.1214820,48.3497977
"Kepler-526 b",,297.6509281,47.3962246
"Kepler-644 b",,295.4757022,43.4931119
"Kepler-496 b",,291.6408978,41.2411044
"eps Eri b",540.31100,53.2284306,-9.4581715
"kap CrB b",689.69110,237.8080012,35.6558818
"Kepler-83 b",,282.2325197,43.6655662
"K2-63 b",,333.4267738,-12.0663429
"Kepler-44 b",327.36490,300.1023512,45.7621918
"Kepler-252 c",,295.5793290,44.5459052
"Kepler-10 b",,285.6792980,50.2414842
"GJ 3470 b",14.10000,119.7735021,15.3912090
"Kepler-288 b",,288.9163997,39.5947523
"WASP-94 B b",,313.7882932,-34.1357240
"HD 5319 c",,13.7558096,0.7893425
"OGLE-TR-113 b",419.53560,163.1010355,-61.4468591
"HIP 67851 c",,208.4653640,-35.3146536
"Kepler-41 b",177.98000,294.5132465,45.9816453
"CoRoT-12 b",281.91521,100.7656871,-1.2964437
"HD 216536 b",,343.2665641,44.4777303
"Kepler-1497 b",,296.1961550,45.6343124
"Kepler-1310 b",,283.9200236,40.7400419
"Kepler-298 c",,283.0398448,48.8253303
"Kepler-436 b",,301.7207775,44.4120856
"Kepler-234 c",,291.6535379,38.4946597
"Kepler-168 c",,294.7101832,39.8250437
"Kepler-1142 b",,292.7144796,44.0822816
"Kepler-1378 b",,297.3734030,40.3663986
"Kepler-1267 b",,299.1695093,43.4410533
"Kepler-1457 b",,283.7705481,42.0272030
"Kepler-292 c",,295.7661979,42.4242822
"HIP 41378 c",,126.6158279,10.0803708
"NGC 2682 YBP 1514 b",,132.7531307,11.8865128
"K2-188 c",,129.8137008,23.3574367
"K2-54 b",,338.0541631,-17.5440636
"K2-12 b",,173.1919022,2.2446794
"K2-42 b",,176.6657559,-5.1720463
"Kepler-601 b",,282.0046852,42.1764657
"Kepler-710 b",,291.9641255,42.6961308
"Kepler-117 b",,288.7930651,48.0401760
"Kepler-184 b",,291.9518784,43.0746172
"Kepler-19 b",,290.4209694,37.8516556
"Kepler-31 c",,294.0230229,45.8530535
"Kepler-1512 b",,289.2744976,44.4704056
"Kepler-328 b",,295.8092756,40.0084866
"Kepler-1388 d",,283.3360156,47.1744499
"K2-34 b",563.51259,127.5787231,22.2359194
"HD 191806 b",,302.3687580,52.2767265
"Kepler-444 e",,289.7528323,41.6318840
"Kepler-1294 b",,291.2681037,44.4881624
"Kepler-338 e",,282.9790593,40.7844188
"Kepler-11 f",,297.1150949,41.9091092
"Kepler-250 c",,289.5947633,44.1418114
"Kepler-831 b",,294.9855607,42.7277355
"Kepler-293 b",,286.3580611,42.4064917
"Kepler-869 b",,289.4245955,50.9941198
"Qatar-1 b",422.71390,303.3818697,65.1623313
"HD 222076 b",,354.5319820,-70.9032461
"OGLE-2014-BLG-0676L b",,268.1020810,-30.5483894
"HD 29021 b",,69.4681379,60.6762985
"tau Cet g",,26.0093029,-15.9337987
"HD 106315 c",,183.4724742,-0.3934357
"K2-125 b",,204.1418754,-14.9478195
"K2-72 d",,334.6227504,-9.6120084
"Kepler-49 c",,292.2945208,40.5918123
"Kepler-110 c",,292.9291693,48.6028303
"K2-192 b",,206.5823122,-11.5563527
"Kepler-343 c",,291.9606620,42.4329567
"HD 133131 B b",,225.8999745,-27.8415947
"HD 154672 b",,257.5206970,-56.4498041
"HD 147873 c",,246.4380471,-33.5672217
"K2-230 b",,191.3631170,-6.5760510
"K2-17 b",,178.3296746,6.4123178
"K2-136 c",,67.4128615,22.8825674
"K2-151 b",,19.3047733,9.5012663
"K2-27 b",,171.5151874,1.2306237
"Kepler-1226 b",,296.3768521,50.6214592
"Kepler-357 d",,291.2429746,44.0086337
"Kepler-1087 b",,294.9789253,46.0056741
"Kepler-1122 b",,288.2805801,46.3408747
"Kepler-1147 b",,292.5474753,41.6429221
"Kepler-898 b",,286.5854116,46.8708877
"Kepler-277 c",,286.5831894,39.0772582
"Kepler-1503 b",,293.7271604,42.8067119
"Kepler-356 b",,292.4210998,37.6827919
"HAT-P-22 b",785.04010,155.6814593,50.1287115
"HD 142022 A b",,242.5481731,-84.2317494
"HD 145377 b",,242.9019658,-27.0781199
"HD 290327 b",,80.8399887,-2.2780391
"HD 33142 b",,76.8980559,-13.9863374
"HD 220074 b",,350.0599827,61.9701062
"GJ 687 b",,264.1041731,68.3336741
"HD 202206 c",5689.15700,318.7405221,-20.7897284
"Kepler-1343 b",,294.2944830,50.7253850
"HD 98736 b",,170.4549045,18.1896082
"HD 75784 c",,133.0992289,13.2330548
"WASP-158 b",886.74570,4.1463468,-10.9764226
"WASP-173 A b",1172.79270,354.1686959,-34.6113042
"HD 13167 b",,32.0576350,-24.6955750
"CoRoT-25 b",93.12419,280.6296561,6.5138223
"Kepler-25 b",,286.6383905,39.4879038
"Kepler-582 b",,297.5037180,41.0570326
"Kepler-170 b",,284.5211975,41.6296562
"Kepler-795 b",,291.0189951,38.5455728
"Kepler-908 b",,295.3225434,39.3764624
"Kepler-1115 b",,294.9917723,40.1443964
"KOI-1599.02",9.00000,298.3738383,40.6184483
"Kepler-181 c",,296.1512831,50.0957806
"Kepler-109 b",,290.3926795,40.2849074
"Kepler-253 d",,291.8419337,44.8581240
"Kepler-625 b",,292.1504723,39.6375254
"Kepler-270 c",,282.2001207,44.4222795
"Kepler-1358 b",,286.1705469,43.0089000
"HD 103949 b",,179.5479558,-23.9241221
"HD 21411 b",,51.5474155,-30.6168403
"Teegarden's Star b",,43.2691449,16.8649024
"OGLE-2015-BLG-1670L b",,268.1587917,-28.5519167
"HAT-P-36 b",611.82275,188.2662048,44.9153672
"Kepler-9 b",43.40000,285.5739904,38.4008192
"WASP-166 b",32.10083,144.8751047,-20.9824191
"Kepler-279 b",,287.3912950,42.1948220
"Kepler-302 b",,294.3169307,43.6292436
"HAT-P-25 b",180.84527,48.4354731,25.1973548
"HD 136352 d",,230.4401147,-48.3188174
"HD 31527 b",,73.9096193,-23.2413163
"GJ 411 b",,165.8344710,35.9723170
"CoRoT-6 b",937.59850,281.0725563,6.6632062
"HAT-P-32 b",238.37250,31.0427614,46.6878512
"Kepler-696 b",,293.4965906,41.1375635
"Kepler-108 b",,294.5589885,46.0623952
"KOI-12 b",,297.4537402,41.0110188
"Kepler-111 b",,291.6531630,44.6882613
"Kepler-273 b",,291.3021458,47.6976573
"Kepler-295 d",,285.3458383,45.3677754
"Kepler-400 c",,290.9444679,40.4800528
"Kepler-301 c",,283.9829040,49.2329512
"Kepler-84 e",,298.2520208,40.4960842
"Kepler-816 b",,293.3628165,39.2124394
"Kepler-58 c",,296.3586251,39.1152033
"Kepler-378 c",,294.9489697,46.4388673
"HD 233832 b",,171.5196515,50.3763099
"Kepler-9 b",43.98767,285.5739904,38.4008192
"HD 158259 b",,261.3495847,52.7904721
"HD 158259 d",,261.3495847,52.7904721
"OGLE-2017-BLG-0406L b",,268.9996670,-29.8631389
"Kepler-1372 b",,288.8865895,44.8394672
