pl_name,discoverymethod,disc_year,disc_facility,sy_snum,sy_pnum,glat,glon,pl_orbper,pl_rade,sy_dist,pl_eqt,pl_orbeccen
"WASP-85 A b","Transit",2016,"K2",2,1,63.87857,261.79320,2.65567770,13.899,141.8870000,1.45200000000e+03,0.000000
"WASP-91 b","Transit",2017,"SuperWASP-South",1,1,-46.11619,310.22075,2.79858100,11.545,149.9420000,1.16000000000e+03,0.000000
"EPIC 249893012 d","Transit",2020,"K2",1,3,34.30816,345.11043,35.74700000,3.940,321.2960000,7.52000000000e+02,0.150000
"GJ 15 A c","Radial Velocity",2018,"Roque de los Muchachos Observatory",2,2,-18.44687,116.69017,7600.00000000,6.670,3.5622800,,0.270000
"GJ 1132 b","Transit",2015,"Cerro Tololo Inter-American Observatory",1,2,7.75911,277.25461,1.62893100,1.130,12.6130000,5.29000000000e+02,0.220000
"GJ 1265 b","Radial Velocity",2018,"Calar Alto Observatory",1,1,-52.51355,39.07968,3.65110000,2.630,10.2525000,,0.040000
"Kepler-1683 b","Transit",2020,"Kepler",1,1,8.46112,78.73432,15.03370000,1.875,733.1430000,6.69000000000e+02,0.000000
"WASP-38 b","Transit",2010,"SuperWASP",1,1,39.03285,23.52808,6.87188000,13.787,136.2400000,1.25000000000e+03,0.030000
"Kepler-1345 b","Transit",2016,"Kepler",1,1,12.99564,78.29545,44.61695570,2.360,1355.0200000,6.93000000000e+02,0.000000
"kap And b","Imaging",2012,"Subaru Telescope",1,1,-16.71457,109.76620,,12.300,50.0177000,1.90000000000e+03,
"ome Ser b","Radial Velocity",2013,"Okayama Astrophysical Observatory",2,1,40.50112,10.53785,277.02000000,13.500,76.7556000,,0.106000
"psi 1 Dra B b","Radial Velocity",2015,"McDonald Observatory",3,1,31.02766,102.97614,3117.00000000,13.500,22.7188000,,0.400000
"tau Gem b","Radial Velocity",2013,"Lick Observatory",1,1,17.19879,187.21879,305.50000000,12.100,112.5370000,,0.031000
"GJ 273 b","Radial Velocity",2017,"La Silla Observatory",1,2,10.37353,212.34455,18.64980000,1.510,5.9215350,,0.100000
"GJ 163 c","Radial Velocity",2013,"La Silla Observatory",1,3,-45.32001,262.77663,25.63058000,2.500,15.1285000,,0.099000
"bet Pic b","Imaging",2008,"Paranal Observatory",1,2,-30.61167,258.36341,7665.00000000,18.495,19.7442000,1.61200000000e+03,0.080000
"omi CrB b","Radial Velocity",2012,"Okayama Astrophysical Observatory",1,1,57.33370,46.20945,187.83000000,13.600,84.7883000,,0.191000
"tau Boo b","Radial Velocity",1996,"Lick Observatory",2,1,73.89072,358.93289,3.31245680,12.800,15.6521000,,0.011000
"WASP-5 b","Transit",2008,"SuperWASP",1,1,-72.01819,337.59323,1.62842790,12.184,309.1370000,1.70600000000e+03,0.038000
"GJ 667 C f","Radial Velocity",2013,"La Silla Observatory",3,5,1.41002,351.84167,39.02600000,1.450,7.2439600,,0.030000
"WASP-53 c","Radial Velocity",2017,"Multiple Facilities",1,2,-71.44770,196.64026,2840.00000000,,201.3380000,,0.836900
"GJ 3138 c","Radial Velocity",2017,"La Silla Observatory",1,3,-69.01004,185.99827,5.97400000,1.880,28.4712000,,0.110000
"GJ 4276 b","Radial Velocity",2019,"Calar Alto Observatory",1,1,1.64262,105.28992,13.35200000,4.220,21.3362000,,0.370000
"GJ 414 A b","Radial Velocity",2021,"W. M. Keck Observatory",2,2,67.81292,198.37152,50.80000000,2.630,11.8893000,3.08600000000e+02,0.450000
"GJ 649 b","Radial Velocity",2009,"W. M. Keck Observatory",1,1,35.33721,46.52106,598.30000000,12.500,10.3796000,,0.300000
"GJ 667 C b","Radial Velocity",2011,"La Silla Observatory",3,5,1.41002,351.84167,7.20040000,2.230,7.2439600,,0.130000
"GJ 667 C c","Radial Velocity",2011,"La Silla Observatory",3,5,1.41002,351.84167,28.14000000,1.770,7.2439600,,0.020000
"GJ 667 C e","Radial Velocity",2013,"La Silla Observatory",3,5,1.41002,351.84167,62.24000000,1.450,7.2439600,,0.020000
"CoRoT-24 b","Transit",2014,"CoRoT",1,2,-2.52763,215.81744,5.11340000,3.700,591.5550000,1.07000000000e+03,0.000000
"WASP-67 b","Transit",2012,"SuperWASP",1,1,-20.00635,20.13786,4.61442000,12.890,189.4690000,1.00300000000e+03,0.000000
"WASP-69 b","Transit",2014,"SuperWASP",1,1,-30.82613,43.85785,3.86814000,12.442,49.9605000,9.63000000000e+02,0.000000
"WASP-70 A b","Transit",2014,"SuperWASP",2,1,-34.92739,35.19027,3.71302030,13.047,222.3550000,1.38700000000e+03,0.000000
"GJ 581 e","Radial Velocity",2009,"La Silla Observatory",1,3,40.02208,354.07234,3.14900000,1.170,6.2981000,,0.000000
"GJ 9066 c","Radial Velocity",2020,"Multiple Observatories",1,2,-46.49657,147.66932,767.88700000,10.000,4.4710000,,0.330000
"GU Psc b","Imaging",2014,"Gemini Observatory",1,1,-45.51002,130.15305,,14.179,47.5501000,1.05000000000e+03,
"HAT-P-11 b","Transit",2008,"HATNet",1,2,10.77239,81.83486,4.88780244,4.360,37.7647000,8.38000000000e+02,0.218000
"HAT-P-1 b","Transit",2006,"HATNet",2,1,-19.03641,99.79172,4.46529976,14.785,158.9790000,1.32200000000e+03,0.000000
"HAT-P-25 b","Transit",2010,"HATNet",1,1,-27.44257,159.31431,3.65281514,12.722,300.3840000,1.18200000000e+03,0.023000
"WASP-88 b","Transit",2014,"SuperWASP",1,1,-37.30371,351.09757,4.95400000,16.365,523.7560000,1.77200000000e+03,0.000000
"WASP-89 b","Transit",2015,"SuperWASP",1,1,-35.60741,28.20647,3.35642270,11.657,290.9460000,1.12000000000e+03,0.193000
"HAT-P-11 c","Radial Velocity",2018,"W. M. Keck Observatory",1,2,10.77239,81.83486,3407.00000000,13.300,37.7647000,,0.601000
"HAT-P-18 b","Transit",2010,"HATNet",1,1,35.56176,55.65200,5.50802300,11.153,161.4000000,8.52000000000e+02,0.084000
"HAT-P-55 b","Transit",2015,"HATNet",1,1,26.96850,49.58846,3.58524670,13.249,511.3880000,1.31300000000e+03,0.139000
"WASP-96 b","Transit",2014,"SuperWASP",1,1,-67.74839,324.41348,3.42526020,13.450,352.4640000,1.28500000000e+03,0.000000
"WTS-2 b","Transit",2014,"United Kingdom Infrared Telescope",1,1,7.98072,70.38182,1.01870680,15.278,1030.7683444,2.00000000000e+03,0.000000
"XO-2 S c","Radial Velocity",2014,"Roque de los Muchachos Observatory",2,3,29.32980,168.29963,120.80000000,13.600,151.3980000,,0.152800
"YZ Cet c","Radial Velocity",2017,"La Silla Observatory",1,3,-78.75503,149.72351,3.06008000,1.000,3.7120700,,0.040000
"HAT-P-23 b","Transit",2010,"HATNet",1,1,-11.83428,58.93637,1.21288000,12.218,364.8130000,1.95100000000e+03,0.110000
"HAT-P-26 b","Transit",2010,"HATNet",1,1,59.87255,346.51303,4.23452000,7.062,141.8370000,1.00100000000e+03,0.120000
"HAT-P-3 b","Transit",2007,"HATNet",2,1,66.69255,100.16678,2.89970000,10.536,134.5540000,1.18900000000e+03,0.000000
"HAT-P-30 b","Transit",2011,"HATNet",2,1,21.40542,217.41185,2.81060000,16.141,213.9850000,1.63000000000e+03,0.040000
"HAT-P-36 b","Transit",2011,"HATNet",1,1,71.83707,133.41389,1.32734683,14.314,294.4190000,1.78097000000e+03,0.063000
"HAT-P-44 b","Transit",2014,"HATNet",1,2,64.52011,89.60271,4.30121900,13.922,347.8500000,1.10800000000e+03,0.044000
"HATS-18 b","Transit",2016,"Multiple Observatories",1,1,30.87451,283.68658,0.83784000,14.897,624.3680000,2.06948000000e+03,0.166000
"HAT-P-9 b","Transit",2008,"HATNet",1,1,21.44260,181.08665,3.92281072,15.614,455.2030000,1.54000000000e+03,0.084000
"HD 8673 b","Radial Velocity",2009,"Thueringer Landessternwarte Tautenburg",2,1,-27.74790,131.00143,1634.00000000,12.300,37.8619000,,0.723000
"HAT-P-46 b","Transit",2014,"HATNet",1,1,9.63976,24.53129,4.46312900,14.392,290.7360000,1.45800000000e+03,0.123000
"HAT-P-49 b","Transit",2014,"HATNet",1,1,-5.76833,66.92249,2.69155000,17.822,350.3510000,2.13100000000e+03,0.000000
"HAT-P-5 b","Transit",2007,"HATNet",1,1,22.14911,63.93673,2.78849000,13.563,303.3360000,1.53900000000e+03,0.000000
"HAT-P-52 b","Transit",2015,"HATNet",1,1,-26.98024,152.17845,2.75359530,11.310,361.1550000,1.21800000000e+03,0.047000
"HATS-10 b","Transit",2015,"HATSouth",1,1,-19.62467,17.37913,3.31284600,10.862,534.8890000,1.40700000000e+03,0.501000
"4 UMa b","Radial Velocity",2006,"Thueringer Landessternwarte Tautenburg",1,1,35.95654,151.35882,269.30000000,12.700,73.4603000,,0.432000
"47 UMa b","Radial Velocity",1996,"Lick Observatory",1,3,63.36770,175.78305,1078.00000000,13.200,13.7967000,,0.032000
"6 Lyn b","Radial Velocity",2008,"Okayama Astrophysical Observatory",1,1,20.18918,156.97286,934.30000000,13.400,54.6599000,,0.073000
"CT Cha b","Imaging",2007,"Paranal Observatory",1,1,-14.90929,296.65359,,24.660,190.7200000,2.60000000000e+03,
"CoRoT-3 b","Transit",2008,"CoRoT",1,1,-8.12065,37.26302,4.25680000,11.320,768.7710000,1.69500000000e+03,0.000000
"55 Cnc c","Radial Velocity",2004,"McDonald Observatory",2,5,37.69663,196.79526,44.39890000,8.510,12.5855000,,0.030000
"91 Aqr b","Radial Velocity",2013,"Lick Observatory",3,1,-61.11327,67.07416,181.40000000,13.100,44.0304000,,0.027000
"BD+20 594 b","Transit",2016,"K2",1,1,-28.05348,166.79660,41.68550000,2.578,179.4610000,5.46000000000e+02,0.000000
"BD+48 738 b","Radial Velocity",2011,"McDonald Observatory",1,1,-9.37870,140.80848,392.60000000,13.900,871.4930000,,0.200000
"BD+49 828 b","Radial Velocity",2015,"McDonald Observatory",1,1,-7.80173,143.61792,2590.00000000,13.500,442.0420000,,0.350000
"BD-11 4672 c","Radial Velocity",2020,"Roque de los Muchachos Observatory",1,2,-1.35959,20.54287,74.20000000,4.040,27.1665000,,0.400000
"CoRoT-16 b","Transit",2011,"CoRoT",1,1,1.10110,25.61433,5.35227000,13.110,732.4090000,,0.330000
"CoRoT-20 b","Transit",2011,"CoRoT",1,2,-4.46860,210.38123,9.24285000,9.416,844.0610000,1.02400000000e+03,0.590000
"CoRoT-6 b","Transit",2009,"CoRoT",1,1,4.61580,38.06304,8.88659300,13.068,645.2940000,1.01700000000e+03,0.100000
"CoRoT-7 b","Transit",2009,"CoRoT",1,2,-2.17853,213.01042,0.85359163,1.681,159.9060000,1.75600000000e+03,0.000000
"WASP-104 b","Transit",2014,"SuperWASP",2,1,53.63984,239.72025,1.75541370,12.745,185.9320000,1.51600000000e+03,0.000000
"WASP-105 b","Transit",2017,"SuperWASP-South",1,1,-64.94350,285.86339,7.87288000,10.761,169.2720000,9.00000000000e+02,0.000000
"WASP-136 b","Transit",2016,"SuperWASP",1,1,-68.28074,87.52859,5.21535700,15.468,275.5870000,1.74200000000e+03,
"WASP-151 b","Transit",2017,"SuperWASP-South",1,1,-54.27961,79.21593,4.53347100,12.666,453.0990000,1.29000000000e+03,0.003000
"WASP-156 b","Transit",2017,"SuperWASP",1,1,-54.75990,159.09073,3.83616900,5.717,122.0660000,9.70000000000e+02,0.007000
"CoRoT-9 b","Transit",2009,"CoRoT",2,1,4.66217,37.52335,95.27265600,11.949,412.9800000,4.20000000000e+02,0.133000
"DE CVn b","Eclipse Timing Variations",2018,"Multiple Facilities",2,1,70.27803,104.28761,4098.10000000,12.400,30.5225000,,0.000000
"DS Tuc A b","Transit",2019,"Transiting Exoplanet Survey Satellite (TESS)",2,1,-46.63356,312.10146,8.13826800,5.700,44.0622000,8.50000000000e+02,0.000000
"CoRoTID 223977153 b","Transit",2017,"CoRoT",1,1,1.86373,203.48237,6.71837000,6.389,576.6830000,9.38000000000e+02,
"EPIC 206042996 b","Transit",2019,"K2",1,1,-54.37586,48.06541,5.29711000,1.620,451.7690000,,
"WASP-161 b","Transit",2018,"SuperWASP-South",1,1,14.86473,234.51042,5.40604250,12.812,343.0800000,1.55700000000e+03,
"WASP-163 b","Transit",2018,"SuperWASP-South",1,1,17.80138,10.73402,1.60968840,13.473,261.3860000,1.63800000000e+03,
"WASP-142 b","Transit",2016,"SuperWASP-South",1,1,18.16388,253.32733,2.05286800,17.150,730.9330000,2.00000000000e+03,0.000000
"WASP-145 A b","Transit",2018,"SuperWASP-South",2,1,-43.03740,336.10326,1.76903810,10.088,91.2990000,1.20000000000e+03,0.000000
"WASP-15 b","Transit",2009,"SuperWASP",1,1,28.76954,318.43652,3.75210000,15.805,282.0910000,1.67600000000e+03,0.000000
"WASP-153 b","Transit",2017,"SuperWASP",1,1,19.63191,68.68938,3.33260900,17.374,610.1760000,1.70000000000e+03,0.009000
"Kepler-969 c","Transit",2016,"Kepler",1,2,16.33314,78.90961,1.68293460,0.990,390.3540000,1.27000000000e+03,0.000000
"HATS-14 b","Transit",2015,"HATSouth",1,1,-37.08329,20.03137,2.76676410,11.646,513.0110000,1.27600000000e+03,0.142000
"WASP-147 b","Transit",2018,"SuperWASP-South",1,1,-76.62822,51.79261,4.60273000,12.498,436.0980000,1.40400000000e+03,0.000000
"WASP-148 c","Radial Velocity",2020,"Haute-Provence Observatory",1,2,38.65518,69.45427,34.51600000,14.000,246.3530000,5.90000000000e+02,0.359000
"WASP-181 b","Transit",2019,"SuperWASP",1,1,-56.88631,149.04363,4.51950640,13.271,437.4950000,1.18600000000e+03,
"WASP-190 b","Transit",2019,"WASP-South",1,1,-75.89807,319.18229,5.36775300,12.890,542.2510000,1.50000000000e+03,0.000000
"WASP-25 b","Transit",2010,"SuperWASP",1,1,35.29676,305.64883,3.76483000,11.994,211.4160000,1.21000000000e+03,0.000000
"WASP-45 b","Transit",2011,"SuperWASP",2,1,-79.01555,337.20575,3.12608900,10.604,211.1960000,1.15300000000e+03,0.043000
"WASP-7 b","Transit",2008,"SuperWASP",1,1,-37.87718,2.82200,4.95464160,14.908,162.3030000,1.48700000000e+03,0.034000
"WASP-8 b","Transit",2010,"SuperWASP",2,2,-76.39546,354.25134,8.15872000,12.666,89.9606000,9.50000000000e+02,0.310000
"WASP-83 b","Transit",2015,"SuperWASP",1,1,43.51326,299.40708,4.97125200,11.657,271.1030000,1.12000000000e+03,0.000000
"WASP-87 b","Transit",2016,"Anglo-Australian Telescope",2,1,9.76096,298.32215,1.68279500,15.524,298.3920000,,0.000000
"WASP-17 b","Transit",2009,"SuperWASP",1,1,18.66769,345.95969,3.73543000,20.961,405.9080000,1.75500000000e+03,0.000000
"WASP-77 A b","Transit",2012,"SuperWASP",2,1,-59.43598,176.35044,1.36003000,15.468,105.1660000,1.67400000000e+03,0.000000
"WASP-79 b","Transit",2012,"SuperWASP",1,1,-43.44491,230.54190,3.66238000,18.719,246.6900000,1.71620000000e+03,0.000000
"EPIC 206317286 b","Transit",2019,"K2",1,1,-51.54478,56.17023,1.58252000,0.960,314.3500000,,
"GJ 1061 b","Radial Velocity",2020,"La Silla Observatory",1,3,-52.90138,251.87109,3.20400000,1.100,3.6727800,,0.310000
"GJ 1061 c","Radial Velocity",2020,"La Silla Observatory",1,3,-52.90138,251.87109,6.68900000,1.180,3.6727800,,0.290000
"EPIC 248847494 b","Transit",2018,"K2",1,1,55.10278,232.28858,3650.00000000,12.442,551.8860000,1.83000000000e+02,0.000000
"GJ 1214 b","Transit",2009,"MEarth Project",1,1,23.60704,26.16217,1.58040456,2.847,14.6427000,5.47000000000e+02,0.000000
"WASP-20 b","Transit",2015,"SuperWASP",2,1,-82.35676,55.91524,4.89962840,16.388,211.8770000,1.37900000000e+03,0.000000
"HD 175607 b","Radial Velocity",2015,"La Silla Observatory",1,1,-25.61517,329.49816,29.01000000,2.940,40.3303000,,0.110000
"HD 191939 b","Transit",2020,"Transiting Exoplanet Survey Satellite (TESS)",1,3,17.72195,99.98716,8.88040300,3.420,53.6089000,8.12000000000e+02,
"HD 181720 b","Radial Velocity",2009,"La Silla Observatory",1,1,-20.48764,5.51512,956.00000000,14.000,60.2046000,,0.260000
"HD 192699 b","Radial Velocity",2007,"Lick Observatory",1,1,-16.49300,47.13028,340.94000000,13.400,71.8627000,,0.082000
"HD 183579 b","Transit",2021,"Transiting Exoplanet Survey Satellite (TESS)",1,1,-27.69962,343.06161,17.47127800,3.550,57.2651000,7.69000000000e+02,0.280000
"HD 20782 b","Radial Velocity",2006,"Anglo-Australian Telescope",2,5,-57.27708,224.80293,597.06430000,13.600,35.9864000,,0.950000
"HD 213885 c","Radial Velocity",2019,"Multiple Observatories",1,2,-49.93536,328.70205,4.78503000,4.710,48.0883000,1.26540000000e+03,0.000000
"HD 219134 d","Radial Velocity",2015,"Roque de los Muchachos Observatory",1,6,-3.20073,109.90724,46.85900000,1.610,6.5312700,4.10500000000e+02,0.138000
"HD 219415 b","Radial Velocity",2012,"McDonald Observatory",1,1,-3.68690,109.94232,2093.30000000,13.800,165.1840000,,0.400000
"HD 219828 b","Radial Velocity",2007,"La Silla Observatory",1,2,-39.01348,94.26579,3.83492000,4.850,73.1140000,,0.101000
"HD 34445 d","Radial Velocity",2017,"Multiple Observatories",1,6,-17.02221,195.03880,117.87000000,6.070,46.0907000,,0.027000
"HD 3651 b","Radial Velocity",2003,"Multiple Observatories",1,1,-41.53458,119.16987,62.25000000,10.100,11.1336000,,0.645000
"HD 37124 b","Radial Velocity",2002,"W. M. Keck Observatory",1,3,-5.97486,185.96381,154.37800000,14.000,31.6634000,,0.054000
"HD 37124 c","Radial Velocity",2002,"W. M. Keck Observatory",1,3,-5.97486,185.96381,885.50000000,14.100,31.6634000,,0.125000
"HD 37124 d","Radial Velocity",2005,"W. M. Keck Observatory",1,3,-5.97486,185.96381,1862.00000000,14.000,31.6634000,,0.160000
"HD 216770 b","Radial Velocity",2003,"La Silla Observatory",1,1,-64.29217,27.30726,118.45000000,14.100,36.6625000,,0.370000
"HD 38801 b","Radial Velocity",2009,"Subaru Telescope",1,1,-17.86346,213.26791,685.25000000,12.500,91.4349000,,0.017000
"HD 32518 b","Radial Velocity",2009,"Thueringer Landessternwarte Tautenburg",1,1,17.12156,142.12315,157.54000000,13.100,122.1150000,,0.010000
"HD 4113 b","Radial Velocity",2007,"La Silla Observatory",3,1,-79.00849,311.46398,526.62000000,13.500,41.8727000,,0.903000
"HD 4203 c","Radial Velocity",2014,"Gemini Observatory",1,2,-42.39530,120.79104,6700.00000000,13.300,81.3795000,,0.240000
"HD 43691 b","Radial Velocity",2007,"Haute-Provence Observatory",3,1,11.93271,172.64968,36.99870000,13.200,85.6009000,,0.079600
"HD 47186 c","Radial Velocity",2008,"La Silla Observatory",1,2,-15.30712,236.50396,1353.60000000,13.000,37.4574000,,0.249000
"HD 4732 b","Radial Velocity",2012,"Multiple Observatories",2,2,-86.96771,113.38302,360.20000000,13.300,54.7841000,,0.130000
"HD 41004 A b","Radial Velocity",2004,"La Silla Observatory",2,2,-28.19633,255.48818,963.00000000,13.200,36.6911700,,0.740000
"HD 42012 b","Radial Velocity",2017,"Haute-Provence Observatory",1,1,7.07762,178.06148,857.50000000,13.500,36.7984000,,0.200000
"HD 13908 c","Radial Velocity",2013,"Haute-Provence Observatory",1,2,4.21860,131.74451,931.00000000,12.800,79.5515000,,0.120000
"HD 50499 c","Radial Velocity",2019,"La Silla Observatory",1,2,-14.62598,243.87782,8619.90000000,13.200,46.2845000,,0.000000
"HD 65216 b","Radial Velocity",2003,"La Silla Observatory",3,2,-17.61436,276.27361,577.60000000,13.600,35.1205000,,0.270000
"HD 51608 c","Radial Velocity",2019,"La Silla Observatory",1,2,-21.53947,265.15647,95.94460000,3.870,35.0553000,,0.140000
"HD 52265 b","Radial Velocity",2000,"W. M. Keck Observatory",1,1,-0.48127,218.71677,119.27000000,13.700,29.9803000,4.05000000000e+02,0.270000
"HD 5319 b","Radial Velocity",2007,"W. M. Keck Observatory",1,2,-62.06908,124.84560,637.10000000,13.500,121.4050000,,0.092000
"HD 5583 b","Radial Velocity",2016,"Roque de los Muchachos Observatory",1,1,-27.86735,124.44019,139.35000000,12.800,219.2160000,,0.076000
"HD 8326 b","Radial Velocity",2019,"Las Campanas Observatory",1,1,-83.16196,212.71679,158.99100000,9.580,30.6862000,,0.200000
"HD 59686 A b","Radial Velocity",2016,"Lick Observatory",2,1,16.44195,201.80435,299.36000000,12.700,89.2721000,,0.050000
"HD 63454 b","Radial Velocity",2005,"La Silla Observatory",1,1,-24.13856,290.35446,2.81805000,12.310,37.6894000,,0.000000
"HD 70642 b","Radial Velocity",2003,"Anglo-Australian Telescope",1,1,-1.67291,257.61105,2124.54000000,13.400,29.2760000,,0.175000
"HD 75784 c","Radial Velocity",2018,"W. M. Keck Observatory",1,2,32.73091,214.28167,7900.00000000,12.800,85.4321000,,0.489000
"HD 50499 b","Radial Velocity",2005,"W. M. Keck Observatory",1,2,-14.62598,243.87782,2447.10000000,13.500,46.2845000,,0.266000
"HD 51608 b","Radial Velocity",2019,"La Silla Observatory",1,2,-21.53947,265.15647,14.07260000,3.620,35.0553000,,0.090000
"HD 564 b","Radial Velocity",2014,"La Silla Observatory",1,1,-65.53602,319.09478,492.30000000,12.500,51.1659000,,0.096000
"HD 109271 c","Radial Velocity",2013,"La Silla Observatory",1,2,51.00899,295.97556,30.93000000,5.270,55.8716000,,0.150000
"HD 114386 b","Radial Velocity",2003,"La Silla Observatory",1,1,27.64978,307.37226,937.70001000,13.700,27.9243000,,0.230000
"HD 114783 b","Radial Velocity",2001,"W. M. Keck Observatory",1,2,60.16222,313.66815,493.70000000,13.700,21.0628000,,0.144000
"HD 120084 b","Radial Velocity",2013,"Okayama Astrophysical Observatory",1,1,38.72676,119.56432,2082.00000000,12.900,103.0440000,,0.660000
"HD 12648 b","Radial Velocity",2015,"Bohyunsan Optical Astronomical Observatory",1,1,23.16170,124.65937,133.60001000,13.400,182.1920000,,0.040000
"HD 210193 b","Radial Velocity",2019,"Las Campanas Observatory",1,1,-54.07399,359.22654,649.91800000,14.300,42.2029000,,0.240000
"HATS-51 b","Transit",2017,"HATSouth",1,1,-12.80521,239.24083,3.34887020,15.805,389.5700000,1.55300000000e+03,0.330000
"HD 100546 b","Imaging",2014,"Paranal Observatory",1,1,-8.32378,296.36705,,77.342,109.6770000,,
"HD 10180 h","Radial Velocity",2010,"La Silla Observatory",1,6,-55.69407,292.80544,2205.00000000,9.400,38.9607000,,0.095000
"HD 102195 b","Radial Velocity",2006,"Kitt Peak National Observatory",1,1,61.04918,267.21723,4.11377000,14.200,29.3386000,,0.000000
"HD 102329 b","Radial Velocity",2011,"W. M. Keck Observatory",1,2,61.74645,266.98341,778.09998000,12.600,217.1070000,,0.210000
"HD 102843 b","Radial Velocity",2019,"Las Campanas Observatory",1,1,58.03595,273.09687,3090.94200000,13.100,62.7580000,,0.110000
"HD 141399 b","Radial Velocity",2014,"Multiple Observatories",1,4,50.45641,74.98872,94.44000000,14.300,37.0169000,,0.040000
"HD 217107 b","Radial Velocity",1998,"Lick Observatory",1,2,-53.32407,70.47402,7.12682000,13.600,20.0619000,,0.130000
"HD 217107 c","Radial Velocity",2005,"Lick Observatory",1,2,-53.32407,70.47402,4270.00000000,13.200,20.0619000,,0.517000
"HD 224538 b","Radial Velocity",2016,"Multiple Observatories",1,1,-54.43363,313.65223,1189.10000000,12.800,79.0608000,,0.464000
"HD 219134 h","Radial Velocity",2015,"Roque de los Muchachos Observatory",1,6,-3.20073,109.90724,2247.00000000,12.700,6.5312700,,0.060000
"HD 27631 b","Radial Velocity",2012,"La Silla Observatory",1,1,-45.36507,246.32433,2198.14000000,13.600,50.2862000,,0.141000
"HD 103197 b","Radial Velocity",2009,"La Silla Observatory",1,1,11.49757,293.44815,47.84000000,5.830,57.1463000,,0.000000
"HD 103720 b","Radial Velocity",2014,"La Silla Observatory",1,1,57.30785,276.98106,4.55570000,14.100,45.5352000,,0.086000
